form,lineups,league_id,league_name,league_country,league_logo,league_flag,league_season,team_id,team_name,team_logo,fixtures_played_home,fixtures_played_away,fixtures_played_total,fixtures_wins_home,fixtures_wins_away,fixtures_wins_total,fixtures_draws_home,fixtures_draws_away,fixtures_draws_total,fixtures_loses_home,fixtures_loses_away,fixtures_loses_total,goals_for_total_home,goals_for_total_away,goals_for_total_total,goals_for_average_home,goals_for_average_away,goals_for_average_total,goals_for_minute_0-15_total,goals_for_minute_0-15_percentage,goals_for_minute_16-30_total,goals_for_minute_16-30_percentage,goals_for_minute_31-45_total,goals_for_minute_31-45_percentage,goals_for_minute_46-60_total,goals_for_minute_46-60_percentage,goals_for_minute_61-75_total,goals_for_minute_61-75_percentage,goals_for_minute_76-90_total,goals_for_minute_76-90_percentage,goals_for_minute_91-105_total,goals_for_minute_91-105_percentage,goals_for_minute_106-120_total,goals_for_minute_106-120_percentage,goals_against_total_home,goals_against_total_away,goals_against_total_total,goals_against_average_home,goals_against_average_away,goals_against_average_total,goals_against_minute_0-15_total,goals_against_minute_0-15_percentage,goals_against_minute_16-30_total,goals_against_minute_16-30_percentage,goals_against_minute_31-45_total,goals_against_minute_31-45_percentage,goals_against_minute_46-60_total,goals_against_minute_46-60_percentage,goals_against_minute_61-75_total,goals_against_minute_61-75_percentage,goals_against_minute_76-90_total,goals_against_minute_76-90_percentage,goals_against_minute_91-105_total,goals_against_minute_91-105_percentage,goals_against_minute_106-120_total,goals_against_minute_106-120_percentage,biggest_streak_wins,biggest_streak_draws,biggest_streak_loses,biggest_wins_home,biggest_wins_away,biggest_loses_home,biggest_loses_away,biggest_goals_for_home,biggest_goals_for_away,biggest_goals_against_home,biggest_goals_against_away,clean_sheet_home,clean_sheet_away,clean_sheet_total,failed_to_score_home,failed_to_score_away,failed_to_score_total,penalty_scored_total,penalty_scored_percentage,penalty_missed_total,penalty_missed_percentage,penalty_total,cards_yellow_0-15_total,cards_yellow_0-15_percentage,cards_yellow_16-30_total,cards_yellow_16-30_percentage,cards_yellow_31-45_total,cards_yellow_31-45_percentage,cards_yellow_46-60_total,cards_yellow_46-60_percentage,cards_yellow_61-75_total,cards_yellow_61-75_percentage,cards_yellow_76-90_total,cards_yellow_76-90_percentage,cards_yellow_91-105_total,cards_yellow_91-105_percentage,cards_yellow_106-120_total,cards_yellow_106-120_percentage,cards_yellow__total,cards_yellow__percentage,cards_red_0-15_total,cards_red_0-15_percentage,cards_red_16-30_total,cards_red_16-30_percentage,cards_red_31-45_total,cards_red_31-45_percentage,cards_red_46-60_total,cards_red_46-60_percentage,cards_red_61-75_total,cards_red_61-75_percentage,cards_red_76-90_total,cards_red_76-90_percentage,cards_red_91-105_total,cards_red_91-105_percentage,cards_red_106-120_total,cards_red_106-120_percentage,cards_red__total,cards_red__percentage
LWLLLDWDDLLWLWWLWDWWLLLWWDWWWWWDWLL,"[{'formation': '4-4-2', 'played': 14}, {'formation': '4-2-3-1', 'played': 9}, {'formation': '4-3-3', 'played': 6}, {'formation': '4-3-2-1', 'played': 3}, {'formation': '4-3-1-2', 'played': 2}, {'formation': '4-2-2-2', 'played': 1}]",39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,17,18,35,10,6,16,2,4,6,5,8,13,29,17,46,1.7,0.9,1.3,11,22.92%,6,12.50%,4,8.33%,7,14.58%,7,14.58%,11,22.92%,2,4.17%,,,19,24,43,1.1,1.3,1.2,10,24.39%,4,9.76%,7,17.07%,7,17.07%,7,17.07%,5,12.20%,1,2.44%,,,5,2,3,4-0,0-2,2-4,4-0,4,2,4,4,7,5,12,2,6,8,3,100.00%,0,0%,3,3,4.41%,5,7.35%,8,11.76%,12,17.65%,15,22.06%,15,22.06%,10,14.71%,,,,,,,,,,,,,1,100.00%,,,,,,,,
WDWWDWWLWWLLWLWDLWLLWWLWWLWDDWLLDLW,"[{'formation': '3-4-2-1', 'played': 24}, {'formation': '3-5-2', 'played': 4}, {'formation': '3-4-3', 'played': 3}, {'formation': '5-3-2', 'played': 1}, {'formation': '4-3-3', 'played': 1}, {'formation': '4-4-2', 'played': 1}]",39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,18,17,35,12,5,17,1,5,6,5,7,12,36,28,64,2.0,1.6,1.8,7,11.11%,5,7.94%,6,9.52%,15,23.81%,16,25.40%,11,17.46%,3,4.76%,,,22,35,57,1.2,2.1,1.6,12,20.69%,7,12.07%,10,17.24%,11,18.97%,6,10.34%,9,15.52%,3,5.17%,,,2,2,2,6-2,0-4,0-2,6-1,6,4,3,6,6,4,10,2,2,4,4,100.00%,0,0%,4,3,4.11%,11,15.07%,10,13.70%,12,16.44%,15,20.55%,12,16.44%,9,12.33%,,,1.0,1.37%,,,,,,,,,1,33.33%,2,66.67%,,,,,,
